user,total_logins,unique_days,after_hours,unique_machines,usb_count,usb_days,employee_name,user_id,O,C,E,A,N,anomaly_score,anomaly_label
TET0621,51,19,11,3,0.0,0.0,Tyler Eden Talley,TET0621,30,37,44,32,27,0.14090817845408926,0
THD0448,37,19,11,1,0.0,0.0,Tad Harlan Duncan,THD0448,41,32,29,38,32,0.19778404157900525,0
THR0873,39,19,21,1,0.0,0.0,Teagan Hedy Romero,THR0873,37,44,21,40,38,0.1637199435017988,0
TIW0299,37,19,0,1,0.0,0.0,Talon Ian Ware,TIW0299,34,19,19,12,31,0.1678004923753712,0
TJB0302,37,19,0,1,0.0,0.0,Teegan Jillian Burris,TJB0302,42,47,24,40,29,0.1671051594003226,0
TJD0996,37,19,18,1,0.0,0.0,Thor Jameson Diaz,TJD0996,34,22,42,16,32,0.19756028279918797,0
TJG0582,37,19,0,1,0.0,0.0,Timon Jacob Gay,TJG0582,42,50,18,15,29,0.13977109759035627,0
TLH0648,37,19,18,1,0.0,0.0,Tarik Linus Hubbard,TLH0648,32,35,18,24,26,0.19795470431572726,0
TLK0993,37,19,18,1,0.0,0.0,Tallulah Liberty Kirby,TLK0993,41,36,40,35,22,0.1933675061934037,0
TLM0797,37,19,0,1,0.0,0.0,Tobias Lucas Morin,TLM0797,43,42,34,23,36,0.1812568287819829,0
TMA0069,37,19,11,1,0.0,0.0,Tobias Martin Ashley,TMA0069,33,38,42,14,33,0.18000192062986664,0
TNM0961,58,19,25,3,0.0,0.0,Troy Nicolas Molina,TNM0961,37,50,39,17,32,0.11433993887355126,0
TOR0193,54,19,0,1,0.0,0.0,Tarik Odysseus Rivera,TOR0193,30,40,25,45,30,0.17344281699989356,0
TPH0474,37,19,12,1,0.0,0.0,Tad Patrick Hardin,TPH0474,44,39,14,21,35,0.17616426451057893,0
TQS0212,40,19,19,2,0.0,0.0,Tasha Quail Sanchez,TQS0212,14,42,45,20,27,0.1357315982369262,0
TRK0914,37,19,18,1,0.0,0.0,Teagan Raven Kennedy,TRK0914,40,19,14,33,30,0.18098680007308687,0
TSB0437,37,19,12,1,0.0,0.0,Tamara Shaeleigh Best,TSB0437,26,23,16,30,26,0.18705285571760366,0
TSG0906,50,19,0,1,0.0,0.0,Thomas Shad Guthrie,TSG0906,41,21,40,28,28,0.17179853701832615,0
TSM0363,146,19,90,55,0.0,0.0,TaShya Savannah Mcgowan,TSM0363,34,19,20,39,33,-0.040821238277201966,1
TSM0927,37,19,18,1,0.0,0.0,Tana Sonya Moody,TSM0927,33,21,10,37,26,0.15388355315615382,0
TSR0676,54,19,10,1,0.0,0.0,Todd Scott Roth,TSR0676,43,40,26,19,33,0.1827248975202666,0
TTD1000,37,19,18,1,0.0,0.0,Tiger Tucker Dawson,TTD1000,34,34,24,40,29,0.20555336405554153,0
TUC0632,37,19,18,1,0.0,0.0,Troy Uriah Conway,TUC0632,38,44,10,13,31,0.14630191833055545,0
TVS0006,55,19,0,2,0.0,0.0,Thomas Vladimir Stokes,TVS0006,43,43,37,20,41,0.12397145592239939,0
TVS0050,81,20,39,2,0.0,0.0,Todd Vance Spears,TVS0050,40,38,18,30,29,0.07960948569949611,0
TYB0779,52,19,0,1,0.0,0.0,TaShya Yoko Bailey,TYB0779,24,20,35,36,34,0.17468016184771928,0
UAD0771,56,19,0,2,0.0,0.0,Uriel Axel Diaz,UAD0771,46,34,15,30,31,0.14595257807751316,0
UBF0645,37,19,18,1,0.0,0.0,Ursa Britanney Frederick,UBF0645,34,20,34,23,31,0.20791712505546966,0
UCH0519,37,19,0,1,0.0,0.0,Ulric Colt Holt,UCH0519,33,40,20,47,28,0.17169350887504942,0
UCS0227,37,19,20,1,0.0,0.0,Uriel Charles Solomon,UCS0227,22,32,41,35,34,0.17580198479430437,0
UFK0208,63,19,21,2,0.0,0.0,Ulric Ferdinand Knapp,UFK0208,18,34,22,23,30,0.15057891959680242,0
UIR0043,154,19,109,56,0.0,0.0,Ursula Idona Richard,UIR0043,19,37,23,38,32,-0.05701640105455652,1
UJC0737,37,19,11,1,0.0,0.0,Urielle Jane Carter,UJC0737,16,12,12,38,25,0.12221941722500457,0
USH0199,38,19,19,1,0.0,0.0,Upton Sebastian Holt,USH0199,44,39,46,36,25,0.17619300494070966,0
VAA0087,63,19,21,3,0.0,0.0,Vincent Avram Aguirre,VAA0087,36,44,42,18,23,0.11471107281989784,0
VCC0396,59,19,27,2,0.0,0.0,Vincent Craig Cunningham,VCC0396,21,45,16,37,23,0.10864576499929329,0
VCY0751,50,19,11,1,0.0,0.0,Vincent Calvin Young,VCY0751,37,24,39,19,25,0.18551339703098108,0
VEB0935,38,19,19,1,0.0,0.0,Valentine Elton Britt,VEB0935,46,37,39,20,32,0.20148046811586645,0
VFM0814,62,19,18,2,0.0,0.0,Vernon Finn Mcgee,VFM0814,46,45,44,19,28,0.13611228883813198,0
VIA0063,37,19,13,1,0.0,0.0,Vance Ira Alston,VIA0063,40,34,19,50,33,0.16069493921898176,0
VLB0647,37,19,18,1,0.0,0.0,Valentine Lucian Benjamin,VLB0647,48,40,42,47,24,0.14699134183302515,0
VMJ0147,37,19,0,1,0.0,0.0,Vera Mollie Jenkins,VMJ0147,23,28,37,22,24,0.17211347857821685,0
VMJ0546,53,19,9,1,0.0,0.0,Veda Martina Jacobson,VMJ0546,20,37,29,39,26,0.17187639441201308,0
VSA0230,51,19,22,2,0.0,0.0,Vivian Sarah Arnold,VSA0230,47,15,25,14,29,0.12987625796436109,0
VSS0154,37,19,0,1,0.0,0.0,Vernon Samuel Sawyer,VSS0154,43,49,10,40,30,0.11563688802193756,0
VTT0385,42,19,12,3,0.0,0.0,Vladimir Thomas Todd,VTT0385,14,26,17,36,28,0.12942467991726542,0
WAB0143,37,19,19,1,0.0,0.0,William Aladdin Bennett,WAB0143,43,43,24,22,33,0.1997335731943926,0
WAS0254,49,19,19,1,0.0,0.0,William Aristotle Sampson,WAS0254,43,37,16,18,35,0.17082953831731162,0
WBC0192,54,19,19,1,0.0,0.0,Whoopi Britanney Camacho,WBC0192,47,36,39,39,27,0.18025578565176043,0
WBC0315,38,19,19,1,0.0,0.0,William Beau Callahan,WBC0315,40,37,40,45,24,0.18242143400325433,0
WDD0366,162,19,92,53,0.0,0.0,Wesley Dustin Dickerson,WDD0366,43,42,17,19,28,-0.03208667150298383,1
WDO0870,47,20,29,1,0.0,0.0,William Damian Oconnor,WDO0870,23,21,14,13,25,0.07737893419856412,0
WDV0573,53,19,6,2,0.0,0.0,Wang Dean Vasquez,WDV0573,48,36,13,31,33,0.1326736196137086,0
WGR0833,37,19,18,1,0.0,0.0,William Graham Rowe,WGR0833,38,46,24,38,42,0.14401991441030837,0
WGS0516,37,19,0,1,0.0,0.0,Willa Giselle Stanton,WGS0516,11,20,39,20,29,0.15949045259098138,0
WIF0691,51,19,12,2,0.0,0.0,Wade Ira Frazier,WIF0691,33,39,37,30,24,0.16843012477564295,0
WIQ0567,67,25,0,1,0.0,0.0,Willow Iliana Quinn,WIQ0567,25,41,10,47,39,0.00022670574498317997,0
WJD0576,37,19,0,1,0.0,0.0,Willow Jaime Daniel,WJD0576,40,20,23,38,26,0.18421869921826578,0
WKD0013,43,19,4,2,0.0,0.0,Wesley Kasper Duffy,WKD0013,42,36,40,27,34,0.16353227702235124,0
WKF0012,37,19,19,1,0.0,0.0,Walter Kaseem Foley,WKF0012,37,44,20,45,23,0.17232173962797648,0
WLV0566,37,19,0,1,0.0,0.0,Whilemina Liberty Velez,WLV0566,10,19,38,24,39,0.13092867190018598,0
WNB0908,50,19,0,1,0.0,0.0,Wing Noah Bonner,WNB0908,38,38,38,22,23,0.16786233462739786,0
WPE0538,37,19,0,1,0.0,0.0,Whilemina Pandora England,WPE0538,21,16,23,22,35,0.1676869236028365,0
WPR0368,182,23,108,63,0.0,0.0,William Price Robles,WPR0368,48,34,40,17,31,-0.11062813499459212,1
WRM0963,56,19,21,3,0.0,0.0,Wynter Rose Mercer,WRM0963,17,23,43,31,22,0.0936563957244042,0
WSR0241,43,19,9,3,0.0,0.0,Wanda Samantha Rogers,WSR0241,35,27,15,25,29,0.15303012835760366,0
WTF0387,38,19,9,1,0.0,0.0,William Trevor Fuentes,WTF0387,40,23,40,25,24,0.18410835435210948,0
WTR0563,37,19,0,1,0.0,0.0,William Theodore Reeves,WTR0563,47,45,46,15,31,0.12857874606847103,0
WVB0539,37,19,9,1,0.0,0.0,Winter Veda Burks,WVB0539,43,16,18,42,31,0.16985897433831443,0
WXH0872,53,19,21,3,0.0,0.0,Wynne Xyla Hartman,WXH0872,17,20,19,21,25,0.12838628120993667,0
XAA0104,53,19,19,1,0.0,0.0,Xander Aaron Acevedo,XAA0104,41,40,14,38,42,0.13257369019664922,0
XBN0229,37,19,19,1,0.0,0.0,Xandra Briar Nielsen,XBN0229,34,16,17,40,29,0.17875261218247113,0
XHG0902,37,19,0,1,0.0,0.0,Xenos Hayden Gallegos,XHG0902,44,35,23,47,14,0.10510346602863124,0
XHW0498,37,19,0,1,0.0,0.0,Xerxes Howard Wilcox,XHW0498,37,47,48,23,35,0.13603469876871566,0
XLB0710,37,19,19,1,0.0,0.0,Xanthus Louis Buck,XLB0710,46,38,39,36,20,0.1711621572811594,0
XRS0633,51,19,18,1,0.0,0.0,Xenos Rudyard Small,XRS0633,34,39,39,40,23,0.18062373854617658,0
XWD0923,51,19,18,1,0.0,0.0,Xander Walter Doyle,XWD0923,16,38,45,20,31,0.16028205505963394,0
YCE0983,37,19,19,1,0.0,0.0,Yardley Cairo Elliott,YCE0983,39,21,42,30,36,0.18385592077975926,0
YDN0198,52,19,19,1,0.0,0.0,Yasir Dexter Nelson,YDN0198,45,50,41,11,24,0.11111751706885886,0
YEV0793,37,19,0,1,0.0,0.0,Yardley Ezra Vang,YEV0793,40,37,42,15,22,0.15551303694432234,0
YIC0195,82,26,0,3,0.0,0.0,Yolanda Idona Crosby,YIC0195,18,49,19,40,31,-0.009389252539556914,1
YJF0532,61,19,0,3,0.0,0.0,Yoshio Joseph Farmer,YJF0532,40,35,23,47,26,0.12916630802151635,0
YJV0699,37,19,19,1,0.0,0.0,Yvette Jeanette Vang,YJV0699,17,25,30,13,31,0.17730058856775976,0
YWW0660,37,19,18,1,0.0,0.0,Yasir Wade Wilcox,YWW0660,39,35,37,10,36,0.16092608201142905,0
ZCF0590,37,19,0,1,0.0,0.0,Zane Cadman Fields,ZCF0590,42,42,42,25,31,0.1883286631857614,0
ZDW0859,50,19,19,1,0.0,0.0,Zeph Dakota Wilkerson,ZDW0859,39,45,26,41,32,0.18573838508498897,0
ZFM0468,37,19,12,1,0.0,0.0,Zenia Freya Macias,ZFM0468,35,16,20,45,30,0.16891725011858572,0
ZJE0857,41,21,21,1,0.0,0.0,Zenaida Justine England,ZJE0857,35,34,36,38,31,0.15028802846937678,0
ZJS0269,37,19,19,1,0.0,0.0,Zorita Jaime Spears,ZJS0269,30,34,16,35,27,0.19658859567283826,0
ZKS0899,37,19,0,1,0.0,0.0,Zenia Kiona Stevenson,ZKS0899,47,20,42,43,30,0.16453549587688004,0
ZMC0284,37,19,0,1,0.0,0.0,Zachary Myles Cardenas,ZMC0284,42,33,41,30,31,0.185728672479351,0
ZSB0649,37,19,18,1,0.0,0.0,Zia Shelley Blankenship,ZSB0649,23,25,36,14,26,0.17714270608947846,0
ZSK0258,37,19,19,1,0.0,0.0,Zachery Samson Kerr,ZSK0258,38,35,21,37,25,0.20234293428094752,0
ZSL0305,37,19,0,1,0.0,0.0,Zena Sigourney Langley,ZSL0305,21,26,18,41,32,0.17585192883514716,0
